name,description,lat,lng
"13582 W Dakota Ave,Lakewood, CO 80228, USA","description: <br>INDEX: 259562<br>LATITUDE: 39.7094<br>LONGITUDE: -105.152<br>GOOGLE_ADDRESS: 13582 W Dakota Ave,Lakewood, CO 80228, USA<br>IMAGE_NAME: 13582 W Dakota Ave,Lakewood, CO 80228, USA.jpg",39.709402,-105.151808
"13590 W Colfax Ave,Golden, CO 80401, USA","description: <br>INDEX: 259573<br>LATITUDE: 39.7381<br>LONGITUDE: -105.153<br>GOOGLE_ADDRESS: 13590 W Colfax Ave,Golden, CO 80401, USA<br>IMAGE_NAME: 13590 W Colfax Ave,Golden, CO 80401, USA.jpg",39.738051,-105.153105
"715 Kendrick St,Golden, CO 80401, USA","description: <br>INDEX: 259591<br>LATITUDE: 39.7278<br>LONGITUDE: -105.171<br>GOOGLE_ADDRESS: 715 Kendrick St,Golden, CO 80401, USA<br>IMAGE_NAME: 715 Kendrick St,Golden, CO 80401, USA.jpg",39.72782,-105.170528
"15370 W Archer Dr,Golden, CO 80401, USA","description: <br>INDEX: 259598<br>LATITUDE: 39.7154<br>LONGITUDE: -105.172<br>GOOGLE_ADDRESS: 15370 W Archer Dr,Golden, CO 80401, USA<br>IMAGE_NAME: 15370 W Archer Dr,Golden, CO 80401, USA.jpg",39.715425,-105.172286
"SpringHill Suites by Marriott Denver West-Golden,1315 Colorado Mills Pkwy, Lakewood, CO 80401, United States","description: <br>INDEX: 259610<br>LATITUDE: 39.7349<br>LONGITUDE: -105.154<br>GOOGLE_ADDRESS: SpringHill Suites by Marriott Denver West-Golden,1315 Colorado Mills Pkwy, Lakewood, CO 80401, United States<br>IMAGE_NAME: SpringHill Suites by Marriott Denver West-Golden,1315 Colorado Mills Pkwy, Lakewood, CO 80401, United States.jpg",39.734876,-105.154143
"58 Lupine Way,Golden, CO 80401, USA","description: <br>INDEX: 259620<br>LATITUDE: 39.7182<br>LONGITUDE: -105.173<br>GOOGLE_ADDRESS: 58 Lupine Way,Golden, CO 80401, USA<br>IMAGE_NAME: 58 Lupine Way,Golden, CO 80401, USA.jpg",39.718163,-105.173384
"14700 W Colfax Ave,Golden, CO 80401, USA","description: <br>INDEX: 259647<br>LATITUDE: 39.7318<br>LONGITUDE: -105.165<br>GOOGLE_ADDRESS: 14700 W Colfax Ave,Golden, CO 80401, USA<br>IMAGE_NAME: 14700 W Colfax Ave,Golden, CO 80401, USA.jpg",39.731849,-105.16476
"161 Holman Way,Golden, CO 80401, USA","description: <br>INDEX: 259649<br>LATITUDE: 39.718<br>LONGITUDE: -105.165<br>GOOGLE_ADDRESS: 161 Holman Way,Golden, CO 80401, USA<br>IMAGE_NAME: 161 Holman Way,Golden, CO 80401, USA.jpg",39.717994,-105.164823
"14725 W Ellsworth Ave,Golden, CO 80401, USA","description: <br>INDEX: 259651<br>LATITUDE: 39.7179<br>LONGITUDE: -105.165<br>GOOGLE_ADDRESS: 14725 W Ellsworth Ave,Golden, CO 80401, USA<br>IMAGE_NAME: 14725 W Ellsworth Ave,Golden, CO 80401, USA.jpg",39.717882,-105.165011
"14717 W Ellsworth Ave,Golden, CO 80401, USA","description: <br>INDEX: 259652<br>LATITUDE: 39.7178<br>LONGITUDE: -105.165<br>GOOGLE_ADDRESS: 14717 W Ellsworth Ave,Golden, CO 80401, USA<br>IMAGE_NAME: 14717 W Ellsworth Ave,Golden, CO 80401, USA.jpg",39.717771,-105.165011
"25 S Indiana Pl,Golden, CO 80401, USA","description: <br>INDEX: 259658<br>LATITUDE: 39.7177<br>LONGITUDE: -105.166<br>GOOGLE_ADDRESS: 25 S Indiana Pl,Golden, CO 80401, USA<br>IMAGE_NAME: 25 S Indiana Pl,Golden, CO 80401, USA.jpg",39.717655,-105.166184
"745 Joyce St,Golden, CO 80401, USA","description: <br>INDEX: 259661<br>LATITUDE: 39.7283<br>LONGITUDE: -105.168<br>GOOGLE_ADDRESS: 745 Joyce St,Golden, CO 80401, USA<br>IMAGE_NAME: 745 Joyce St,Golden, CO 80401, USA.jpg",39.728342,-105.16813
"13499 W Dakota Pl,Lakewood, CO 80228, USA","description: <br>INDEX: 259663<br>LATITUDE: 39.709<br>LONGITUDE: -105.151<br>GOOGLE_ADDRESS: 13499 W Dakota Pl,Lakewood, CO 80228, USA<br>IMAGE_NAME: 13499 W Dakota Pl,Lakewood, CO 80228, USA.jpg",39.709014,-105.150741
"Red Rocks Golden Getaway Bungalow,707 Joyce St, Golden, CO 80401, United States","description: <br>INDEX: 259664<br>LATITUDE: 39.7277<br>LONGITUDE: -105.168<br>GOOGLE_ADDRESS: Red Rocks Golden Getaway Bungalow,707 Joyce St, Golden, CO 80401, United States<br>IMAGE_NAME: Red Rocks Golden Getaway Bungalow,707 Joyce St, Golden, CO 80401, United States.jpg",39.727691,-105.168178
"34 S Joyce St,Golden, CO 80401, USA","description: <br>INDEX: 259667<br>LATITUDE: 39.7159<br>LONGITUDE: -105.167<br>GOOGLE_ADDRESS: 34 S Joyce St,Golden, CO 80401, USA<br>IMAGE_NAME: 34 S Joyce St,Golden, CO 80401, USA.jpg",39.715913,-105.167234
"655 Isabell St,Golden, CO 80401, USA","description: <br>INDEX: 259669<br>LATITUDE: 39.7265<br>LONGITUDE: -105.167<br>GOOGLE_ADDRESS: 655 Isabell St,Golden, CO 80401, USA<br>IMAGE_NAME: 655 Isabell St,Golden, CO 80401, USA.jpg",39.726546,-105.166979
"1235 Orchard Rd,Golden, CO 80401, USA","description: <br>INDEX: 259674<br>LATITUDE: 39.7364<br>LONGITUDE: -105.151<br>GOOGLE_ADDRESS: 1235 Orchard Rd,Golden, CO 80401, USA<br>IMAGE_NAME: 1235 Orchard Rd,Golden, CO 80401, USA.jpg",39.736414,-105.151241
"1255 Orchard Rd,Golden, CO 80401, USA","description: <br>INDEX: 259680<br>LATITUDE: 39.7373<br>LONGITUDE: -105.152<br>GOOGLE_ADDRESS: 1255 Orchard Rd,Golden, CO 80401, USA<br>IMAGE_NAME: 1255 Orchard Rd,Golden, CO 80401, USA.jpg",39.737285,-105.151516
"15449 W Ellsworth Dr,Golden, CO 80401, USA","description: <br>INDEX: 265179<br>LATITUDE: 39.7172<br>LONGITUDE: -105.173<br>GOOGLE_ADDRESS: 15449 W Ellsworth Dr,Golden, CO 80401, USA<br>IMAGE_NAME: 15449 W Ellsworth Dr,Golden, CO 80401, USA.jpg",39.717211,-105.172812
"655 Loveland St,Golden, CO 80401, USA","description: <br>INDEX: 265185<br>LATITUDE: 39.7266<br>LONGITUDE: -105.173<br>GOOGLE_ADDRESS: 655 Loveland St,Golden, CO 80401, USA<br>IMAGE_NAME: 655 Loveland St,Golden, CO 80401, USA.jpg",39.726622,-105.172905
"15686 W 1st Dr,Golden, CO 80401, USA","description: <br>INDEX: 265200<br>LATITUDE: 39.7185<br>LONGITUDE: -105.176<br>GOOGLE_ADDRESS: 15686 W 1st Dr,Golden, CO 80401, USA<br>IMAGE_NAME: 15686 W 1st Dr,Golden, CO 80401, USA.jpg",39.718485,-105.175717
"306 Moss St,Golden, CO 80401, USA","description: <br>INDEX: 265208<br>LATITUDE: 39.7208<br>LONGITUDE: -105.176<br>GOOGLE_ADDRESS: 306 Moss St,Golden, CO 80401, USA<br>IMAGE_NAME: 306 Moss St,Golden, CO 80401, USA.jpg",39.720767,-105.175797
"777 Nile St,Golden, CO 80401, USA","description: <br>INDEX: 265214<br>LATITUDE: 39.7285<br>LONGITUDE: -105.178<br>GOOGLE_ADDRESS: 777 Nile St,Golden, CO 80401, USA<br>IMAGE_NAME: 777 Nile St,Golden, CO 80401, USA.jpg",39.728498,-105.177687
"15905 W 8th Pl,Golden, CO 80401, USA","description: <br>INDEX: 265229<br>LATITUDE: 39.7308<br>LONGITUDE: -105.179<br>GOOGLE_ADDRESS: 15905 W 8th Pl,Golden, CO 80401, USA<br>IMAGE_NAME: 15905 W 8th Pl,Golden, CO 80401, USA.jpg",39.730785,-105.178773
"15925 W Ellsworth Pl,Golden, CO 80401, USA","description: <br>INDEX: 265244<br>LATITUDE: 39.718<br>LONGITUDE: -105.178<br>GOOGLE_ADDRESS: 15925 W Ellsworth Pl,Golden, CO 80401, USA<br>IMAGE_NAME: 15925 W Ellsworth Pl,Golden, CO 80401, USA.jpg",39.717964,-105.178165
"855 Nile Ct,Golden, CO 80401, USA","description: <br>INDEX: 265247<br>LATITUDE: 39.7302<br>LONGITUDE: -105.178<br>GOOGLE_ADDRESS: 855 Nile Ct,Golden, CO 80401, USA<br>IMAGE_NAME: 855 Nile Ct,Golden, CO 80401, USA.jpg",39.730234,-105.178163
"1767 Denver West Marriott Blvd #200,Golden, CO 80401, USA","description: <br>INDEX: 265329<br>LATITUDE: 39.7418<br>LONGITUDE: -105.162<br>GOOGLE_ADDRESS: 1767 Denver West Marriott Blvd #200,Golden, CO 80401, USA<br>IMAGE_NAME: 1767 Denver West Marriott Blvd #200,Golden, CO 80401, USA.jpg",39.741778,-105.16222
"1916 Denver W Ct,Lakewood, CO 80401, USA","description: <br>INDEX: 265330<br>LATITUDE: 39.7463<br>LONGITUDE: -105.162<br>GOOGLE_ADDRESS: 1916 Denver W Ct,Lakewood, CO 80401, USA<br>IMAGE_NAME: 1916 Denver W Ct,Lakewood, CO 80401, USA.jpg",39.746327,-105.161841
"14433 W 3rd Ave,Golden, CO 80401, USA","description: <br>INDEX: 265334<br>LATITUDE: 39.721<br>LONGITUDE: -105.161<br>GOOGLE_ADDRESS: 14433 W 3rd Ave,Golden, CO 80401, USA<br>IMAGE_NAME: 14433 W 3rd Ave,Golden, CO 80401, USA.jpg",39.721023,-105.161399
"269 Gardenia Ct,Golden, CO 80401, USA","description: <br>INDEX: 265337<br>LATITUDE: 39.72<br>LONGITUDE: -105.162<br>GOOGLE_ADDRESS: 269 Gardenia Ct,Golden, CO 80401, USA<br>IMAGE_NAME: 269 Gardenia Ct,Golden, CO 80401, USA.jpg",39.719969,-105.161711
"14413 W 3rd Ave,Golden, CO 80401, USA","description: <br>INDEX: 265353<br>LATITUDE: 39.7211<br>LONGITUDE: -105.161<br>GOOGLE_ADDRESS: 14413 W 3rd Ave,Golden, CO 80401, USA<br>IMAGE_NAME: 14413 W 3rd Ave,Golden, CO 80401, USA.jpg",39.721101,-105.161132
"14522 W Archer Ave,Golden, CO 80401, USA","description: <br>INDEX: 265390<br>LATITUDE: 39.7159<br>LONGITUDE: -105.162<br>GOOGLE_ADDRESS: 14522 W Archer Ave,Golden, CO 80401, USA<br>IMAGE_NAME: 14522 W Archer Ave,Golden, CO 80401, USA.jpg",39.715883,-105.162222
"SETH TEBOCKHORST,400 Indiana St Suite 340, Golden, CO 80401, United States","description: <br>INDEX: 265397<br>LATITUDE: 39.7223<br>LONGITUDE: -105.164<br>GOOGLE_ADDRESS: SETH TEBOCKHORST,400 Indiana St Suite 340, Golden, CO 80401, United States<br>IMAGE_NAME: SETH TEBOCKHORST,400 Indiana St Suite 340, Golden, CO 80401, United States.jpg",39.722335,-105.163524
"1880 Denver W Dr,Golden, CO 80401, USA","description: <br>INDEX: 265406<br>LATITUDE: 39.7424<br>LONGITUDE: -105.164<br>GOOGLE_ADDRESS: 1880 Denver W Dr,Golden, CO 80401, USA<br>IMAGE_NAME: 1880 Denver W Dr,Golden, CO 80401, USA.jpg",39.742399,-105.164054
"14658 W Cedar Ave,Golden, CO 80401, USA","description: <br>INDEX: 265409<br>LATITUDE: 39.7122<br>LONGITUDE: -105.164<br>GOOGLE_ADDRESS: 14658 W Cedar Ave,Golden, CO 80401, USA<br>IMAGE_NAME: 14658 W Cedar Ave,Golden, CO 80401, USA.jpg",39.712216,-105.164167
"14586 W Byers Pl,Golden, CO 80401, USA","description: <br>INDEX: 265424<br>LATITUDE: 39.7117<br>LONGITUDE: -105.163<br>GOOGLE_ADDRESS: 14586 W Byers Pl,Golden, CO 80401, USA<br>IMAGE_NAME: 14586 W Byers Pl,Golden, CO 80401, USA.jpg",39.711702,-105.163092
"30 S Indiana Pl,Golden, CO 80401, USA","description: <br>INDEX: 265471<br>LATITUDE: 39.7172<br>LONGITUDE: -105.166<br>GOOGLE_ADDRESS: 30 S Indiana Pl,Golden, CO 80401, USA<br>IMAGE_NAME: 30 S Indiana Pl,Golden, CO 80401, USA.jpg",39.717179,-105.16564
"1440 Kendrick St,Golden, CO 80401, USA","description: <br>INDEX: 265479<br>LATITUDE: 39.7388<br>LONGITUDE: -105.169<br>GOOGLE_ADDRESS: 1440 Kendrick St,Golden, CO 80401, USA<br>IMAGE_NAME: 1440 Kendrick St,Golden, CO 80401, USA.jpg",39.738815,-105.169465
"15204 W 12th Ave,Golden, CO 80401, USA","description: <br>INDEX: 265509<br>LATITUDE: 39.7352<br>LONGITUDE: -105.171<br>GOOGLE_ADDRESS: 15204 W 12th Ave,Golden, CO 80401, USA<br>IMAGE_NAME: 15204 W 12th Ave,Golden, CO 80401, USA.jpg",39.735185,-105.170642
"15226 W 10th Ave,Golden, CO 80401, USA","description: <br>INDEX: 265525<br>LATITUDE: 39.7326<br>LONGITUDE: -105.171<br>GOOGLE_ADDRESS: 15226 W 10th Ave,Golden, CO 80401, USA<br>IMAGE_NAME: 15226 W 10th Ave,Golden, CO 80401, USA.jpg",39.732566,-105.170542
"655 Kilmer St,Golden, CO 80401, USA","description: <br>INDEX: 265562<br>LATITUDE: 39.7266<br>LONGITUDE: -105.172<br>GOOGLE_ADDRESS: 655 Kilmer St,Golden, CO 80401, USA<br>IMAGE_NAME: 655 Kilmer St,Golden, CO 80401, USA.jpg",39.726555,-105.1717
"487 S Cole Ct,Lakewood, CO 80228, USA","description: <br>INDEX: 265574<br>LATITUDE: 39.7075<br>LONGITUDE: -105.153<br>GOOGLE_ADDRESS: 487 S Cole Ct,Lakewood, CO 80228, USA<br>IMAGE_NAME: 487 S Cole Ct,Lakewood, CO 80228, USA.jpg",39.707533,-105.15304
"13690 Wide Acres Rd,Golden, CO 80401, USA","description: <br>INDEX: 265588<br>LATITUDE: 39.7347<br>LONGITUDE: -105.152<br>GOOGLE_ADDRESS: 13690 Wide Acres Rd,Golden, CO 80401, USA<br>IMAGE_NAME: 13690 Wide Acres Rd,Golden, CO 80401, USA.jpg",39.734733,-105.152442
"13793 W 20th Pl,Golden, CO 80401, USA","description: <br>INDEX: 265602<br>LATITUDE: 39.7489<br>LONGITUDE: -105.154<br>GOOGLE_ADDRESS: 13793 W 20th Pl,Golden, CO 80401, USA<br>IMAGE_NAME: 13793 W 20th Pl,Golden, CO 80401, USA.jpg",39.748854,-105.154034
"530 Ellis Way,Golden, CO 80401, USA","description: <br>INDEX: 265687<br>LATITUDE: 39.7229<br>LONGITUDE: -105.155<br>GOOGLE_ADDRESS: 530 Ellis Way,Golden, CO 80401, USA<br>IMAGE_NAME: 530 Ellis Way,Golden, CO 80401, USA.jpg",39.722876,-105.155054
"2165 Eldridge St,Golden, CO 80401, USA","description: <br>INDEX: 265698<br>LATITUDE: 39.7492<br>LONGITUDE: -105.157<br>GOOGLE_ADDRESS: 2165 Eldridge St,Golden, CO 80401, USA<br>IMAGE_NAME: 2165 Eldridge St,Golden, CO 80401, USA.jpg",39.749249,-105.156867
"13993 W 20th Pl,Golden, CO 80401, USA","description: <br>INDEX: 265718<br>LATITUDE: 39.7488<br>LONGITUDE: -105.156<br>GOOGLE_ADDRESS: 13993 W 20th Pl,Golden, CO 80401, USA<br>IMAGE_NAME: 13993 W 20th Pl,Golden, CO 80401, USA.jpg",39.748836,-105.156174
"14158 W 3rd Pl,Golden, CO 80401, USA","description: <br>INDEX: 265742<br>LATITUDE: 39.7217<br>LONGITUDE: -105.158<br>GOOGLE_ADDRESS: 14158 W 3rd Pl,Golden, CO 80401, USA<br>IMAGE_NAME: 14158 W 3rd Pl,Golden, CO 80401, USA.jpg",39.721725,-105.158049
"14031 W Center Dr,Lakewood, CO 80228, USA","description: <br>INDEX: 265744<br>LATITUDE: 39.706<br>LONGITUDE: -105.157<br>GOOGLE_ADDRESS: 14031 W Center Dr,Lakewood, CO 80228, USA<br>IMAGE_NAME: 14031 W Center Dr,Lakewood, CO 80228, USA.jpg",39.706002,-105.157146
"14080 W 5th Ave,Golden, CO 80401, USA","description: <br>INDEX: 265750<br>LATITUDE: 39.724<br>LONGITUDE: -105.157<br>GOOGLE_ADDRESS: 14080 W 5th Ave,Golden, CO 80401, USA<br>IMAGE_NAME: 14080 W 5th Ave,Golden, CO 80401, USA.jpg",39.723976,-105.157379
"790 Ellis St,Golden, CO 80401, USA","description: <br>INDEX: 265751<br>LATITUDE: 39.7289<br>LONGITUDE: -105.157<br>GOOGLE_ADDRESS: 790 Ellis St,Golden, CO 80401, USA<br>IMAGE_NAME: 790 Ellis St,Golden, CO 80401, USA.jpg",39.728896,-105.157297
"125 Flora Way,Golden, CO 80401, USA","description: <br>INDEX: 265757<br>LATITUDE: 39.7182<br>LONGITUDE: -105.158<br>GOOGLE_ADDRESS: 125 Flora Way,Golden, CO 80401, USA<br>IMAGE_NAME: 125 Flora Way,Golden, CO 80401, USA.jpg",39.718205,-105.157694
"14220 W Virginia Dr,Lakewood, CO 80228, USA","description: <br>INDEX: 265777<br>LATITUDE: 39.7076<br>LONGITUDE: -105.159<br>GOOGLE_ADDRESS: 14220 W Virginia Dr,Lakewood, CO 80228, USA<br>IMAGE_NAME: 14220 W Virginia Dr,Lakewood, CO 80228, USA.jpg",39.707644,-105.159217
"14161 W 4th Ave,Golden, CO 80401, USA","description: <br>INDEX: 265790<br>LATITUDE: 39.7229<br>LONGITUDE: -105.158<br>GOOGLE_ADDRESS: 14161 W 4th Ave,Golden, CO 80401, USA<br>IMAGE_NAME: 14161 W 4th Ave,Golden, CO 80401, USA.jpg",39.722857,-105.158115
"14177 W Virginia Dr,Lakewood, CO 80228, USA","description: <br>INDEX: 265801<br>LATITUDE: 39.7076<br>LONGITUDE: -105.158<br>GOOGLE_ADDRESS: 14177 W Virginia Dr,Lakewood, CO 80228, USA<br>IMAGE_NAME: 14177 W Virginia Dr,Lakewood, CO 80228, USA.jpg",39.707552,-105.158246
"14374 W 3rd Ave,Golden, CO 80401, USA","description: <br>INDEX: 265817<br>LATITUDE: 39.7208<br>LONGITUDE: -105.16<br>GOOGLE_ADDRESS: 14374 W 3rd Ave,Golden, CO 80401, USA<br>IMAGE_NAME: 14374 W 3rd Ave,Golden, CO 80401, USA.jpg",39.720848,-105.160486
"14243 W Center Dr,Lakewood, CO 80228, USA","description: <br>INDEX: 265826<br>LATITUDE: 39.7074<br>LONGITUDE: -105.16<br>GOOGLE_ADDRESS: 14243 W Center Dr,Lakewood, CO 80228, USA<br>IMAGE_NAME: 14243 W Center Dr,Lakewood, CO 80228, USA.jpg",39.707444,-105.159775
"452 S Alkire St,Lakewood, CO 80228, USA","description: <br>INDEX: 265866<br>LATITUDE: 39.7086<br>LONGITUDE: -105.148<br>GOOGLE_ADDRESS: 452 S Alkire St,Lakewood, CO 80228, USA<br>IMAGE_NAME: 452 S Alkire St,Lakewood, CO 80228, USA.jpg",39.708558,-105.147555
"995 Alkire St,Golden, CO 80401, USA","description: <br>INDEX: 265870<br>LATITUDE: 39.7326<br>LONGITUDE: -105.147<br>GOOGLE_ADDRESS: 995 Alkire St,Golden, CO 80401, USA<br>IMAGE_NAME: 995 Alkire St,Golden, CO 80401, USA.jpg",39.732563,-105.147346
"2299 Zinnia Way,Golden, CO 80401, USA","description: <br>INDEX: 265872<br>LATITUDE: 39.7499<br>LONGITUDE: -105.147<br>GOOGLE_ADDRESS: 2299 Zinnia Way,Golden, CO 80401, USA<br>IMAGE_NAME: 2299 Zinnia Way,Golden, CO 80401, USA.jpg",39.749865,-105.147362
"1965 Zinnia St,Golden, CO 80401, USA","description: <br>INDEX: 265876<br>LATITUDE: 39.7471<br>LONGITUDE: -105.148<br>GOOGLE_ADDRESS: 1965 Zinnia St,Golden, CO 80401, USA<br>IMAGE_NAME: 1965 Zinnia St,Golden, CO 80401, USA.jpg",39.747078,-105.147846
"260 S Alkire St,Lakewood, CO 80228, USA","description: <br>INDEX: 265883<br>LATITUDE: 39.7107<br>LONGITUDE: -105.148<br>GOOGLE_ADDRESS: 260 S Alkire St,Lakewood, CO 80228, USA<br>IMAGE_NAME: 260 S Alkire St,Lakewood, CO 80228, USA.jpg",39.710692,-105.147562
"1705 Willow Way,Golden, CO 80401, USA","description: <br>INDEX: 265896<br>LATITUDE: 39.7429<br>LONGITUDE: -105.147<br>GOOGLE_ADDRESS: 1705 Willow Way,Golden, CO 80401, USA<br>IMAGE_NAME: 1705 Willow Way,Golden, CO 80401, USA.jpg",39.742891,-105.147042
"13205 Willow Ln,Golden, CO 80401, USA","description: <br>INDEX: 265904<br>LATITUDE: 39.7422<br>LONGITUDE: -105.148<br>GOOGLE_ADDRESS: 13205 Willow Ln,Golden, CO 80401, USA<br>IMAGE_NAME: 13205 Willow Ln,Golden, CO 80401, USA.jpg",39.742188,-105.148362
"938 Arbutus Ct,Golden, CO 80401, USA","description: <br>INDEX: 265913<br>LATITUDE: 39.7312<br>LONGITUDE: -105.149<br>GOOGLE_ADDRESS: 938 Arbutus Ct,Golden, CO 80401, USA<br>IMAGE_NAME: 938 Arbutus Ct,Golden, CO 80401, USA.jpg",39.731229,-105.148511
"13290 W 16th Dr,Golden, CO 80401, USA","description: <br>INDEX: 265917<br>LATITUDE: 39.7407<br>LONGITUDE: -105.148<br>GOOGLE_ADDRESS: 13290 W 16th Dr,Golden, CO 80401, USA<br>IMAGE_NAME: 13290 W 16th Dr,Golden, CO 80401, USA.jpg",39.740664,-105.148462
"1715 Alkire St,Golden, CO 80401, USA","description: <br>INDEX: 265923<br>LATITUDE: 39.7427<br>LONGITUDE: -105.148<br>GOOGLE_ADDRESS: 1715 Alkire St,Golden, CO 80401, USA<br>IMAGE_NAME: 1715 Alkire St,Golden, CO 80401, USA.jpg",39.742651,-105.14801
"13259 W Dakota Pl,Lakewood, CO 80228, USA","description: <br>INDEX: 265932<br>LATITUDE: 39.709<br>LONGITUDE: -105.148<br>GOOGLE_ADDRESS: 13259 W Dakota Pl,Lakewood, CO 80228, USA<br>IMAGE_NAME: 13259 W Dakota Pl,Lakewood, CO 80228, USA.jpg",39.70905,-105.148347
"2062 Beech Ct,Golden, CO 80401, USA","description: <br>INDEX: 265943<br>LATITUDE: 39.7481<br>LONGITUDE: -105.149<br>GOOGLE_ADDRESS: 2062 Beech Ct,Golden, CO 80401, USA<br>IMAGE_NAME: 2062 Beech Ct,Golden, CO 80401, USA.jpg",39.748094,-105.14878
"1965 Alkire St,Golden, CO 80401, USA","description: <br>INDEX: 265944<br>LATITUDE: 39.7465<br>LONGITUDE: -105.149<br>GOOGLE_ADDRESS: 1965 Alkire St,Golden, CO 80401, USA<br>IMAGE_NAME: 1965 Alkire St,Golden, CO 80401, USA.jpg",39.746525,-105.148824
"13423 W Virginia Dr,Lakewood, CO 80228, USA","description: <br>INDEX: 265979<br>LATITUDE: 39.7086<br>LONGITUDE: -105.15<br>GOOGLE_ADDRESS: 13423 W Virginia Dr,Lakewood, CO 80228, USA<br>IMAGE_NAME: 13423 W Virginia Dr,Lakewood, CO 80228, USA.jpg",39.708553,-105.150038
"855 Braun Ct,Golden, CO 80401, USA","description: <br>INDEX: 266022<br>LATITUDE: 39.73<br>LONGITUDE: -105.151<br>GOOGLE_ADDRESS: 855 Braun Ct,Golden, CO 80401, USA<br>IMAGE_NAME: 855 Braun Ct,Golden, CO 80401, USA.jpg",39.729959,-105.150873
"13585 W Colfax Ave,Golden, CO 80401, USA","description: <br>INDEX: 266037<br>LATITUDE: 39.739<br>LONGITUDE: -105.151<br>GOOGLE_ADDRESS: 13585 W Colfax Ave,Golden, CO 80401, USA<br>IMAGE_NAME: 13585 W Colfax Ave,Golden, CO 80401, USA.jpg",39.739017,-105.151082
"1234 Orchard Rd,Golden, CO 80401, USA","description: <br>INDEX: 266042<br>LATITUDE: 39.7367<br>LONGITUDE: -105.15<br>GOOGLE_ADDRESS: 1234 Orchard Rd,Golden, CO 80401, USA<br>IMAGE_NAME: 1234 Orchard Rd,Golden, CO 80401, USA.jpg",39.73665,-105.150484
"1016 Xenon St,Golden, CO 80401, USA","description: <br>INDEX: 266120<br>LATITUDE: 39.7339<br>LONGITUDE: -105.139<br>GOOGLE_ADDRESS: 1016 Xenon St,Golden, CO 80401, USA<br>IMAGE_NAME: 1016 Xenon St,Golden, CO 80401, USA.jpg",39.733868,-105.139346
"972 Xenon Ct,Golden, CO 80401, USA","description: <br>INDEX: 266128<br>LATITUDE: 39.7323<br>LONGITUDE: -105.14<br>GOOGLE_ADDRESS: 972 Xenon Ct,Golden, CO 80401, USA<br>IMAGE_NAME: 972 Xenon Ct,Golden, CO 80401, USA.jpg",39.732271,-105.140349
"Telluride Condominimus,449 Wright St, Lakewood, CO 80228, USA","description: <br>INDEX: 266137<br>LATITUDE: 39.722<br>LONGITUDE: -105.141<br>GOOGLE_ADDRESS: Telluride Condominimus,449 Wright St, Lakewood, CO 80228, USA<br>IMAGE_NAME: Telluride Condominimus,449 Wright St, Lakewood, CO 80228, USA.jpg",39.722001,-105.140868
"1213 Xenon St,Golden, CO 80401, USA","description: <br>INDEX: 266142<br>LATITUDE: 39.7365<br>LONGITUDE: -105.14<br>GOOGLE_ADDRESS: 1213 Xenon St,Golden, CO 80401, USA<br>IMAGE_NAME: 1213 Xenon St,Golden, CO 80401, USA.jpg",39.736485,-105.140421
"1033 Xenon St,Golden, CO 80401, USA","description: <br>INDEX: 266160<br>LATITUDE: 39.7338<br>LONGITUDE: -105.14<br>GOOGLE_ADDRESS: 1033 Xenon St,Golden, CO 80401, USA<br>IMAGE_NAME: 1033 Xenon St,Golden, CO 80401, USA.jpg",39.733797,-105.140473
"2020 Rosewood Dr,Lakewood, CO 80215, USA","description: <br>INDEX: 266180<br>LATITUDE: 39.7478<br>LONGITUDE: -105.141<br>GOOGLE_ADDRESS: 2020 Rosewood Dr,Lakewood, CO 80215, USA<br>IMAGE_NAME: 2020 Rosewood Dr,Lakewood, CO 80215, USA.jpg",39.74784,-105.141114
"1032 Xenophon St,Golden, CO 80401, USA","description: <br>INDEX: 266190<br>LATITUDE: 39.7338<br>LONGITUDE: -105.141<br>GOOGLE_ADDRESS: 1032 Xenophon St,Golden, CO 80401, USA<br>IMAGE_NAME: 1032 Xenophon St,Golden, CO 80401, USA.jpg",39.733766,-105.141003
"1010 Youngfield St,Golden, CO 80401, USA","description: <br>INDEX: 266205<br>LATITUDE: 39.7333<br>LONGITUDE: -105.142<br>GOOGLE_ADDRESS: 1010 Youngfield St,Golden, CO 80401, USA<br>IMAGE_NAME: 1010 Youngfield St,Golden, CO 80401, USA.jpg",39.733349,-105.142129
"1080 Youngfield St,Golden, CO 80401, USA","description: <br>INDEX: 266211<br>LATITUDE: 39.7348<br>LONGITUDE: -105.142<br>GOOGLE_ADDRESS: 1080 Youngfield St,Golden, CO 80401, USA<br>IMAGE_NAME: 1080 Youngfield St,Golden, CO 80401, USA.jpg",39.734836,-105.142145
"12791 W 6th Pl,Golden, CO 80401, USA","description: <br>INDEX: 266213<br>LATITUDE: 39.7268<br>LONGITUDE: -105.143<br>GOOGLE_ADDRESS: 12791 W 6th Pl,Golden, CO 80401, USA<br>IMAGE_NAME: 12791 W 6th Pl,Golden, CO 80401, USA.jpg",39.726807,-105.142573
"12610 W Bayaud Ave UNIT 1,Lakewood, CO 80228, USA","description: <br>INDEX: 266228<br>LATITUDE: 39.7139<br>LONGITUDE: -105.142<br>GOOGLE_ADDRESS: 12610 W Bayaud Ave UNIT 1,Lakewood, CO 80228, USA<br>IMAGE_NAME: 12610 W Bayaud Ave UNIT 1,Lakewood, CO 80228, USA.jpg",39.713901,-105.141558
